Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18
#YY  ,MM ,D ,hh ,mm ,WDIR, WSPD, GST,  WVHT,   DPD,   APD, MWD,   PRES,  ATMP,  WTMP,  DEWP,  VIS,  TIDE
#yr  ,mo ,dy ,hr ,mn ,degT, m/s , m/s,     m,   sec,   sec, deg,    hPa,  degC,  degC,  degC,  nmi,    ft
2021 ,01 ,23 ,20 ,50 ,300 ,12.5 ,15.7, 99.00, 99.00, 99.00, 999, 1011.7,  -2.2,   5.9,  -9.3, 99.0, 99.00 
2021 ,01 ,23 ,21 ,00 ,298 ,11.8 ,15.9, 99.00, 99.00, 99.00, 999, 1011.8,  -2.0,   5.8,  -8.7, 99.0, 99.00 
2021 ,01 ,23 ,21 ,10 ,302 ,12.3 ,15.6, 99.00, 99.00, 99.00, 999, 1012.0,  -2.1,   5.9,  -9.2, 99.0, 99.00 
2021 ,01 ,23 ,21 ,20 ,307 ,12.6 ,16.1, 99.00, 99.00, 99.00, 999, 1012.0,  -2.2,   5.9,  -9.1, 99.0, 99.00 
2021 ,01 ,23 ,21 ,30 ,305 ,11.8 ,15.6, 99.00, 99.00, 99.00, 999, 1012.1,  -2.2,   5.9,  -9.2, 99.0, 99.00 
2021 ,01 ,23 ,21 ,40 ,305 ,11.7 ,15.2,  1.52,  5.00,  4.26, 313, 1012.3,  -2.2,   5.9,  -9.1, 99.0, 99.00 
2021 ,01 ,23 ,21 ,50 ,300 ,12.7 ,15.7, 99.00, 99.00, 99.00, 999, 1012.4,  -2.5,   5.9,  -9.5, 99.0, 99.00 
2021 ,01 ,23 ,22 ,00 ,300 ,13.0 ,16.3, 99.00, 99.00, 99.00, 999, 1012.5,  -2.5,   5.9,  -9.2, 99.0, 99.00 
2021 ,01 ,23 ,22 ,10 ,301 ,13.5 ,17.9, 99.00, 99.00, 99.00, 999, 1012.7,  -2.6,   5.9,  -8.9, 99.0, 99.00 
2021 ,01 ,23 ,22 ,20 ,299 ,13.4 ,17.6, 99.00, 99.00, 99.00, 999, 1012.8,  -2.8,   5.9,  -9.3, 99.0, 99.00 
2021 ,01 ,23 ,22 ,30 ,304 ,13.4 ,17.6, 99.00, 99.00, 99.00, 999, 1013.1,  -2.9,   5.8,  -9.2, 99.0, 99.00 
2021 ,01 ,23 ,22 ,40 ,297 ,13.7 ,17.4,  1.58,  5.00,  4.27, 298, 1013.1,  -3.0,   5.8,  -9.3, 99.0, 99.00 
2021 ,01 ,23 ,22 ,50 ,299 ,14.0 ,18.0, 99.00, 99.00, 99.00, 999, 1013.2,  -3.1,   5.8,  -9.2, 99.0, 99.00 
2021 ,01 ,23 ,23 ,00 ,301 ,13.8 ,18.3, 99.00, 99.00, 99.00, 999, 1013.3,  -3.1,   5.9,  -9.1, 99.0, 99.00 
2021 ,01 ,23 ,23 ,10 ,298 ,13.3 ,16.6, 99.00, 99.00, 99.00, 999, 1013.4,  -3.3,   5.8,  -9.7, 99.0, 99.00 
2021 ,01 ,23 ,23 ,20 ,302 ,13.7 ,18.6, 99.00, 99.00, 99.00, 999, 1013.4,  -3.2,   5.8,  -9.3, 99.0, 99.00 
2021 ,01 ,23 ,23 ,30 ,298 ,14.2 ,18.6, 99.00, 99.00, 99.00, 999, 1013.5,  -3.4,   5.8,  -9.8, 99.0, 99.00 
2021 ,01 ,23 ,23 ,40 ,301 ,13.9 ,18.3, 99.00, 99.00, 99.00, 999, 1013.5,  -3.5,   5.8,  -9.7, 99.0, 99.00 
2021 ,01 ,23 ,23 ,50 ,301 ,14.3 ,19.2, 99.00, 99.00, 99.00, 999, 1013.5,  -3.6,   5.8,  -9.8, 99.0, 99.00 
2021 ,01 ,24 ,00 ,00 ,300 ,13.6 ,18.3, 99.00, 99.00, 99.00, 999, 1013.5,  -3.6,   5.8,  -9.7, 99.0, 99.00 
2021 ,01 ,24 ,00 ,10 ,305 ,13.8 ,17.3, 99.00, 99.00, 99.00, 999, 1013.5,  -3.8,   5.8, -10.0, 99.0, 99.00 
2021 ,01 ,24 ,00 ,20 ,301 ,13.5 ,18.7, 99.00, 99.00, 99.00, 999, 1013.4,  -3.6,   5.8,  -9.5, 99.0, 99.00 
2021 ,01 ,24 ,00 ,30 ,301 ,13.7 ,19.4, 99.00, 99.00, 99.00, 999, 1013.5,  -3.6,   5.8,  -9.2, 99.0, 99.00 
2021 ,01 ,24 ,00 ,40 ,299 ,14.7 ,18.6, 99.00, 99.00, 99.00, 999, 1013.5,  -3.8,   5.8,  -9.8, 99.0, 99.00 
2021 ,01 ,24 ,00 ,50 ,293 ,15.1 ,18.6, 99.00, 99.00, 99.00, 999, 1013.5,  -4.0,   5.8,  -9.9, 99.0, 99.00 
2021 ,01 ,24 ,01 ,00 ,294 ,14.7 ,19.8, 99.00, 99.00, 99.00, 999, 1013.5,  -4.0,   5.8,  -9.7, 99.0, 99.00 
2021 ,01 ,24 ,01 ,10 ,303 ,14.4 ,18.1, 99.00, 99.00, 99.00, 999, 1013.7,  -4.0,   5.8,  -9.6, 99.0, 99.00 
2021 ,01 ,24 ,01 ,20 ,305 ,14.9 ,19.1, 99.00, 99.00, 99.00, 999, 1013.8,  -4.1,   5.8,  -9.7, 99.0, 99.00 
2021 ,01 ,24 ,01 ,30 ,305 ,13.9 ,19.0, 99.00, 99.00, 99.00, 999, 1013.8,  -4.3,   5.8, -10.0, 99.0, 99.00 
2021 ,01 ,24 ,01 ,40 ,304 ,14.4 ,18.8, 99.00, 99.00, 99.00, 999, 1014.0,  -4.3,   5.8,  -9.7, 99.0, 99.00 
2021 ,01 ,24 ,01 ,50 ,304 ,13.8 ,18.5, 99.00, 99.00, 99.00, 999, 1014.3,  -4.3,   5.8,  -9.7, 99.0, 99.00 
2021 ,01 ,24 ,02 ,00 ,303 ,13.7 ,17.3, 99.00, 99.00, 99.00, 999, 1014.5,  -4.5,   5.8, -10.0, 99.0, 99.00 
2021 ,01 ,24 ,02 ,10 ,307 ,13.0 ,17.3, 99.00, 99.00, 99.00, 999, 1014.5,  -4.6,   5.8, -10.1, 99.0, 99.00 
2021 ,01 ,24 ,02 ,20 ,307 ,13.4 ,17.7, 99.00, 99.00, 99.00, 999, 1014.5,  -4.7,   5.8, -10.1, 99.0, 99.00 
2021 ,01 ,24 ,02 ,30 ,306 ,13.3 ,18.7, 99.00, 99.00, 99.00, 999, 1014.5,  -4.7,   5.8,  -9.9, 99.0, 99.00 
2021 ,01 ,24 ,02 ,40 ,306 ,13.2 ,18.3,  1.80,  5.00,  4.56, 298, 1014.5,  -4.8,   5.8, -10.1, 99.0, 99.00 
2021 ,01 ,24 ,02 ,50 ,301 ,12.7 ,17.5, 99.00, 99.00, 99.00, 999, 1014.5,  -4.8,   5.8,  -9.8, 99.0, 99.00 
2021 ,01 ,24 ,03 ,00 ,305 ,13.1 ,17.8, 99.00, 99.00, 99.00, 999, 1014.5,  -4.8,   5.8,  -9.9, 99.0, 99.00 
2021 ,01 ,24 ,03 ,10 ,303 ,12.9 ,17.9, 99.00, 99.00, 99.00, 999, 1014.6,  -5.0,   5.8, -10.2, 99.0, 99.00 
2021 ,01 ,24 ,03 ,20 ,300 ,12.9 ,16.1, 99.00, 99.00, 99.00, 999, 1014.8,  -5.2,   5.8, -10.4, 99.0, 99.00 
2021 ,01 ,24 ,03 ,30 ,299 ,12.9 ,17.4, 99.00, 99.00, 99.00, 999, 1014.5,  -5.1,   5.8, -10.2, 99.0, 99.00 
2021 ,01 ,24 ,03 ,40 ,298 ,13.3 ,17.3,  1.70,  5.26,  4.38, 289, 1014.6,  -5.2,   5.8, -10.3, 99.0, 99.00 
2021 ,01 ,24 ,03 ,50 ,296 ,12.1 ,15.6, 99.00, 99.00, 99.00, 999, 1014.8,  -5.1,   5.8, -10.0, 99.0, 99.00 
2021 ,01 ,24 ,04 ,00 ,299 ,12.3 ,16.3, 99.00, 99.00, 99.00, 999, 1014.7,  -5.4,   5.8, -10.5, 99.0, 99.00 
2021 ,01 ,24 ,04 ,10 ,297 ,12.4 ,16.2, 99.00, 99.00, 99.00, 999, 1014.4,  -5.5,   5.8, -10.7, 99.0, 99.00 
2021 ,01 ,24 ,04 ,20 ,296 ,12.5 ,16.5, 99.00, 99.00, 99.00, 999, 1014.3,  -5.6,   5.8, -10.5, 99.0, 99.00 
2021 ,01 ,24 ,04 ,30 ,295 ,12.9 ,17.0, 99.00, 99.00, 99.00, 999, 1014.2,  -5.4,   5.8, -10.2, 99.0, 99.00 
2021 ,01 ,24 ,04 ,40 ,294 ,12.8 ,16.9,  1.54,  5.00,  4.22, 308, 1014.1,  -5.5,   5.8, -10.2, 99.0, 99.00 
2021 ,01 ,24 ,04 ,50 ,297 ,13.1 ,17.7, 99.00, 99.00, 99.00, 999, 1014.2,  -5.6,   5.8, -10.5, 99.0, 99.00 
2021 ,01 ,24 ,05 ,00 ,294 ,13.4 ,16.2, 99.00, 99.00, 99.00, 999, 1014.3,  -5.6,   5.8, -10.5, 99.0, 99.00 
2021 ,01 ,24 ,05 ,10 ,294 ,12.6 ,17.2, 99.00, 99.00, 99.00, 999, 1014.2,  -5.6,   5.8, -10.1, 99.0, 99.00 
2021 ,01 ,24 ,05 ,20 ,293 ,13.2 ,16.3, 99.00, 99.00, 99.00, 999, 1014.2,  -5.6,   5.8, -10.2, 99.0, 99.00 
2021 ,01 ,24 ,05 ,30 ,292 ,13.1 ,16.2, 99.00, 99.00, 99.00, 999, 1014.1,  -5.8,   5.8, -10.6, 99.0, 99.00 
2021 ,01 ,24 ,05 ,40 ,296 ,13.6 ,17.8,  1.55,  4.76,  4.18, 295, 1014.0,  -5.8,   5.8, -10.5, 99.0, 99.00 
2021 ,01 ,24 ,05 ,50 ,292 ,13.7 ,18.5, 99.00, 99.00, 99.00, 999, 1013.7,  -5.8,   5.8, -10.4, 99.0, 99.00 
2021 ,01 ,24 ,06 ,00 ,295 ,13.4 ,17.1, 99.00, 99.00, 99.00, 999, 1013.7,  -5.7,   5.8, -10.1, 99.0, 99.00 
2021 ,01 ,24 ,06 ,10 ,296 ,13.3 ,16.8, 99.00, 99.00, 99.00, 999, 1013.8,  -5.7,   5.8, -10.3, 99.0, 99.00 
2021 ,01 ,24 ,06 ,20 ,295 ,13.7 ,17.7, 99.00, 99.00, 99.00, 999, 1013.8,  -5.9,   5.8, -10.7, 99.0, 99.00 
2021 ,01 ,24 ,06 ,30 ,292 ,13.8 ,18.1, 99.00, 99.00, 99.00, 999, 1013.7,  -5.8,   5.8, -10.4, 99.0, 99.00 
2021 ,01 ,24 ,06 ,40 ,295 ,12.8 ,15.9,  1.48,  4.55,  4.27, 297, 1013.8,  -5.7,   5.8, -10.2, 99.0, 99.00 
2021 ,01 ,24 ,06 ,50 ,292 ,13.4 ,17.1, 99.00, 99.00, 99.00, 999, 1013.8,  -5.9,   5.8, -10.7, 99.0, 99.00 
2021 ,01 ,24 ,07 ,00 ,293 ,13.0 ,16.0, 99.00, 99.00, 99.00, 999, 1013.7,  -5.8,   5.8, -10.4, 99.0, 99.00 
2021 ,01 ,24 ,07 ,10 ,293 ,12.6 ,17.1, 99.00, 99.00, 99.00, 999, 1013.7,  -5.6,   5.7,  -9.9, 99.0, 99.00 
2021 ,01 ,24 ,07 ,20 ,290 ,13.7 ,17.5, 99.00, 99.00, 99.00, 999, 1013.7,  -5.5,   5.7, -10.0, 99.0, 99.00 
2021 ,01 ,24 ,07 ,30 ,288 ,13.5 ,16.8, 99.00, 99.00, 99.00, 999, 1013.6,  -5.8,   5.7, -10.5, 99.0, 99.00 
2021 ,01 ,24 ,07 ,40 ,289 ,13.5 ,17.8,  1.53,  4.35,  4.21, 293, 1013.7,  -5.6,   5.8, -10.2, 99.0, 99.00 
2021 ,01 ,24 ,07 ,50 ,286 ,13.4 ,19.1, 99.00, 99.00, 99.00, 999, 1013.7,  -5.5,   5.8, -10.2, 99.0, 99.00 
2021 ,01 ,24 ,08 ,00 ,284 ,14.0 ,19.3, 99.00, 99.00, 99.00, 999, 1013.6,  -5.5,   5.7, -10.4, 99.0, 99.00 
2021 ,01 ,24 ,08 ,10 ,284 ,13.5 ,17.3, 99.00, 99.00, 99.00, 999, 1013.5,  -5.5,   5.7, -10.3, 99.0, 99.00 
2021 ,01 ,24 ,08 ,20 ,287 ,12.8 ,16.2, 99.00, 99.00, 99.00, 999, 1013.6,  -5.4,   5.7, -10.2, 99.0, 99.00 
2021 ,01 ,24 ,08 ,30 ,291 ,13.1 ,17.3, 99.00, 99.00, 99.00, 999, 1013.7,  -5.3,   5.7, -10.1, 99.0, 99.00 
2021 ,01 ,24 ,08 ,40 ,292 ,13.5 ,17.1,  1.48,  5.00,  4.17, 286, 1013.5,  -5.3,   5.7, -10.4, 99.0, 99.00 
2021 ,01 ,24 ,08 ,50 ,290 ,12.8 ,17.5, 99.00, 99.00, 99.00, 999, 1013.4,  -5.2,   5.7, -10.2, 99.0, 99.00 
2021 ,01 ,24 ,09 ,00 ,290 ,13.1 ,17.5, 99.00, 99.00, 99.00, 999, 1013.5,  -5.2,   5.7, -10.2, 99.0, 99.00 
2021 ,01 ,24 ,09 ,10 ,291 ,13.4 ,17.9, 99.00, 99.00, 99.00, 999, 1013.4,  -5.2,   5.8, -10.5, 99.0, 99.00 
2021 ,01 ,24 ,09 ,20 ,291 ,13.0 ,16.9, 99.00, 99.00, 99.00, 999, 1013.3,  -5.2,   5.7, -10.3, 99.0, 99.00 
2021 ,01 ,24 ,09 ,30 ,288 ,13.9 ,18.9, 99.00, 99.00, 99.00, 999, 1013.3,  -5.3,   5.7, -10.7, 99.0, 99.00 
2021 ,01 ,24 ,09 ,40 ,290 ,13.6 ,18.0,  1.62,  4.76,  4.33, 287, 1013.2,  -5.2,   5.7, -10.4, 99.0, 99.00 
2021 ,01 ,24 ,09 ,50 ,282 ,13.7 ,17.7, 99.00, 99.00, 99.00, 999, 1013.2,  -5.2,   5.7, -10.3, 99.0, 99.00 
2021 ,01 ,24 ,10 ,00 ,288 ,13.7 ,17.2, 99.00, 99.00, 99.00, 999, 1013.3,  -5.1,   5.7, -10.2, 99.0, 99.00 
2021 ,01 ,24 ,10 ,10 ,285 ,13.5 ,17.2, 99.00, 99.00, 99.00, 999, 1013.3,  -4.9,   5.7,  -9.9, 99.0, 99.00 
2021 ,01 ,24 ,10 ,20 ,285 ,13.6 ,17.3, 99.00, 99.00, 99.00, 999, 1013.4,  -4.9,   5.7, -10.0, 99.0, 99.00 
2021 ,01 ,24 ,10 ,30 ,288 ,13.5 ,17.5, 99.00, 99.00, 99.00, 999, 1013.4,  -4.8,   5.7,  -9.8, 99.0, 99.00 
2021 ,01 ,24 ,10 ,40 ,292 ,14.1 ,18.0,  1.55,  5.26,  4.29, 283, 1013.3,  -4.9,   5.7, -10.2, 99.0, 99.00 
2021 ,01 ,24 ,10 ,50 ,288 ,14.3 ,18.5, 99.00, 99.00, 99.00, 999, 1013.3,  -4.9,   5.7, -10.3, 99.0, 99.00 
2021 ,01 ,24 ,11 ,00 ,291 ,15.0 ,19.8, 99.00, 99.00, 99.00, 999, 1013.4,  -4.9,   5.7, -10.5, 99.0, 99.00 
2021 ,01 ,24 ,11 ,10 ,295 ,14.7 ,19.9, 99.00, 99.00, 99.00, 999, 1013.5,  -5.0,   5.7, -10.8, 99.0, 99.00 
2021 ,01 ,24 ,11 ,20 ,297 ,14.3 ,18.4, 99.00, 99.00, 99.00, 999, 1013.7,  -5.0,   5.7, -10.7, 99.0, 99.00 
2021 ,01 ,24 ,11 ,30 ,296 ,14.9 ,18.6, 99.00, 99.00, 99.00, 999, 1013.7,  -5.0,   5.7, -10.7, 99.0, 99.00 
2021 ,01 ,24 ,11 ,40 ,292 ,14.3 ,18.3,  1.61,  5.00,  4.24, 286, 1013.6,  -4.9,   5.7, -10.4, 99.0, 99.00 
2021 ,01 ,24 ,11 ,50 ,293 ,14.7 ,19.5, 99.00, 99.00, 99.00, 999, 1013.8,  -4.9,   5.7, -10.4, 99.0, 99.00 
2021 ,01 ,24 ,12 ,00 ,295 ,14.1 ,18.3, 99.00, 99.00, 99.00, 999, 1013.7,  -4.9,   5.7, -10.5, 99.0, 99.00 
2021 ,01 ,24 ,12 ,10 ,296 ,13.3 ,16.7, 99.00, 99.00, 99.00, 999, 1013.7,  -4.7,   5.7,  -9.9, 99.0, 99.00 
2021 ,01 ,24 ,12 ,20 ,291 ,13.8 ,18.1, 99.00, 99.00, 99.00, 999, 1013.8,  -4.7,   5.7, -10.0, 99.0, 99.00 
2021 ,01 ,24 ,12 ,30 ,291 ,13.3 ,17.6, 99.00, 99.00, 99.00, 999, 1013.8,  -4.6,   5.7,  -9.9, 99.0, 99.00 
2021 ,01 ,24 ,12 ,40 ,290 ,12.9 ,16.8,  1.53,  5.00,  4.29, 286, 1013.8,  -4.7,   5.7, -10.2, 99.0, 99.00 
2021 ,01 ,24 ,12 ,50 ,291 ,13.4 ,17.8, 99.00, 99.00, 99.00, 999, 1013.9,  -4.7,   5.7, -10.2, 99.0, 99.00 
2021 ,01 ,24 ,13 ,00 ,294 ,12.9 ,17.3, 99.00, 99.00, 99.00, 999, 1013.9,  -4.4,   5.7,  -9.6, 99.0, 99.00 
2021 ,01 ,24 ,13 ,10 ,295 ,13.2 ,17.3, 99.00, 99.00, 99.00, 999, 1013.9,  -4.7,   5.7, -10.5, 99.0, 99.00 
2021 ,01 ,24 ,13 ,20 ,294 ,13.3 ,17.1, 99.00, 99.00, 99.00, 999, 1013.7,  -4.7,   5.7, -10.5, 99.0, 99.00 
2021 ,01 ,24 ,13 ,30 ,295 ,12.9 ,16.6, 99.00, 99.00, 99.00, 999, 1013.8,  -4.5,   5.7, -10.1, 99.0, 99.00 
2021 ,01 ,24 ,13 ,40 ,291 ,13.3 ,17.0,  1.44,  4.76,  4.10, 288, 1013.6,  -4.5,   5.7, -10.2, 99.0, 99.00 
2021 ,01 ,24 ,13 ,50 ,293 ,13.4 ,17.1, 99.00, 99.00, 99.00, 999, 1013.8,  -4.4,   5.7, -10.2, 99.0, 99.00 
2021 ,01 ,24 ,14 ,00 ,292 ,13.3 ,16.9, 99.00, 99.00, 99.00, 999, 1013.8,  -4.3,   5.7, -10.2, 99.0, 99.00 
2021 ,01 ,24 ,14 ,10 ,294 ,13.3 ,18.8, 99.00, 99.00, 99.00, 999, 1013.5,  -4.2,   5.7, -10.1, 99.0, 99.00 
2021 ,01 ,24 ,14 ,20 ,289 ,13.3 ,17.9, 99.00, 99.00, 99.00, 999, 1013.5,  -4.1,   5.7, -10.3, 99.0, 99.00 
2021 ,01 ,24 ,14 ,30 ,290 ,12.8 ,16.6, 99.00, 99.00, 99.00, 999, 1013.3,  -3.9,   5.7,  -9.7, 99.0, 99.00 
2021 ,01 ,24 ,14 ,40 ,287 ,14.0 ,17.7,  1.60,  4.76,  4.20, 298, 1013.2,  -3.8,   5.7, -10.0, 99.0, 99.00 
2021 ,01 ,24 ,14 ,50 ,287 ,13.6 ,17.7, 99.00, 99.00, 99.00, 999, 1013.1,  -3.8,   5.7,  -9.9, 99.0, 99.00 
2021 ,01 ,24 ,15 ,00 ,290 ,13.0 ,16.8, 99.00, 99.00, 99.00, 999, 1013.2,  -3.5,   5.7,  -9.5, 99.0, 99.00 
2021 ,01 ,24 ,15 ,10 ,291 ,13.7 ,16.6, 99.00, 99.00, 99.00, 999, 1013.3,  -3.5,   5.7, -10.1, 99.0, 99.00 
2021 ,01 ,24 ,15 ,20 ,289 ,13.1 ,16.7, 99.00, 99.00, 99.00, 999, 1013.4,  -3.5,   5.7, -10.2, 99.0, 99.00 
2021 ,01 ,24 ,15 ,30 ,291 ,12.7 ,16.5, 99.00, 99.00, 99.00, 999, 1013.4,  -3.4,   5.7, -10.1, 99.0, 99.00 
2021 ,01 ,24 ,15 ,40 ,291 ,12.6 ,17.7,  1.56,  5.00,  4.27, 293, 1013.4,  -3.4,   5.7, -10.6, 99.0, 99.00 
2021 ,01 ,24 ,15 ,50 ,289 ,12.0 ,16.0, 99.00, 99.00, 99.00, 999, 1013.2,  -3.2,   5.7, -10.2, 99.0, 99.00 
2021 ,01 ,24 ,16 ,00 ,290 ,11.7 ,14.7, 99.00, 99.00, 99.00, 999, 1013.0,  -2.9,   5.7,  -9.7, 99.0, 99.00 
2021 ,01 ,24 ,16 ,10 ,288 ,12.0 ,16.0, 99.00, 99.00, 99.00, 999, 1012.7,  -2.9,   5.7, -10.4, 99.0, 99.00 
2021 ,01 ,24 ,16 ,20 ,287 ,12.3 ,15.8, 99.00, 99.00, 99.00, 999, 1012.5,  -2.6,   5.7,  -9.9, 99.0, 99.00 
2021 ,01 ,24 ,16 ,30 ,288 ,12.3 ,15.3, 99.00, 99.00, 99.00, 999, 1012.5,  -2.6,   5.7, -10.4, 99.0, 99.00 
2021 ,01 ,24 ,16 ,40 ,289 ,12.3 ,16.5, 99.00, 99.00, 99.00, 999, 1012.4,  -2.4,   5.7, -10.1, 99.0, 99.00 
2021 ,01 ,24 ,16 ,50 ,293 ,12.7 ,16.4, 99.00, 99.00, 99.00, 999, 1012.1,  -2.2,   5.7, -10.5, 99.0, 99.00 
2021 ,01 ,24 ,17 ,00 ,291 ,12.8 ,16.5, 99.00, 99.00, 99.00, 999, 1011.8,  -2.0,   5.7, -10.0, 99.0, 99.00 
2021 ,01 ,24 ,17 ,10 ,287 ,12.9 ,16.5, 99.00, 99.00, 99.00, 999, 1011.8,  -1.7,   5.7,  -9.6, 99.0, 99.00 
2021 ,01 ,24 ,17 ,20 ,286 ,12.7 ,15.8, 99.00, 99.00, 99.00, 999, 1011.5,  -1.6,   5.7,  -9.7, 99.0, 99.00 
2021 ,01 ,24 ,17 ,30 ,289 ,13.0 ,16.4, 99.00, 99.00, 99.00, 999, 1011.5,  -1.4,   5.7,  -9.8, 99.0, 99.00 
2021 ,01 ,24 ,17 ,40 ,294 ,13.0 ,16.9,  1.48,  5.00,  4.12, 288, 1011.5,  -1.2,   5.7, -10.2, 99.0, 99.00 
2021 ,01 ,24 ,17 ,50 ,293 ,12.2 ,14.6, 99.00, 99.00, 99.00, 999, 1011.5,  -1.0,   5.7, -10.1, 99.0, 99.00 
2021 ,01 ,24 ,18 ,00 ,293 ,11.8 ,14.8, 99.00, 99.00, 99.00, 999, 1011.6,  -0.8,   5.7,  -9.6, 99.0, 99.00 
2021 ,01 ,24 ,18 ,10 ,296 ,11.6 ,15.1, 99.00, 99.00, 99.00, 999, 1011.5,  -0.7,   5.7,  -9.8, 99.0, 99.00 
2021 ,01 ,24 ,18 ,20 ,285 ,11.0 ,14.3, 99.00, 99.00, 99.00, 999, 1011.7,  -0.6,   5.7,  -9.7, 99.0, 99.00 
2021 ,01 ,24 ,18 ,30 ,285 ,11.5 ,14.6, 99.00, 99.00, 99.00, 999, 1011.8,  -0.6,   5.7,  -9.9, 99.0, 99.00 
2021 ,01 ,24 ,18 ,40 ,280 ,11.4 ,14.9,  1.41,  4.55,  4.04, 291, 1011.8,  -0.6,   5.7,  -9.6, 99.0, 99.00 
2021 ,01 ,24 ,18 ,50 ,281 ,11.3 ,13.9, 99.00, 99.00, 99.00, 999, 1011.9,  -0.5,   5.7,  -9.4, 99.0, 99.00 
2021 ,01 ,24 ,19 ,00 ,283 ,11.8 ,14.7, 99.00, 99.00, 99.00, 999, 1011.9,  -0.4,   5.7,  -9.4, 99.0, 99.00 
2021 ,01 ,24 ,19 ,10 ,285 ,12.1 ,15.3, 99.00, 99.00, 99.00, 999, 1011.7,  -0.4,   5.7,  -9.3, 99.0, 99.00 
2021 ,01 ,24 ,19 ,20 ,284 ,12.7 ,15.5, 99.00, 99.00, 99.00, 999, 1011.6,  -0.3,   5.7,  -9.0, 99.0, 99.00 
2021 ,01 ,24 ,19 ,30 ,286 ,12.6 ,15.8, 99.00, 99.00, 99.00, 999, 1011.9,  -0.1,   5.7,  -8.7, 99.0, 99.00 
2021 ,01 ,24 ,19 ,40 ,291 ,12.5 ,15.5,  1.42,  4.76,  4.08, 294, 1011.9,   0.0,   5.7,  -9.0, 99.0, 99.00 
2021 ,01 ,24 ,19 ,50 ,286 ,11.7 ,15.2, 99.00, 99.00, 99.00, 999, 1012.0,  -0.1,   5.7,  -8.7, 99.0, 99.00 
2021 ,01 ,24 ,20 ,00 ,286 ,12.1 ,15.2, 99.00, 99.00, 99.00, 999, 1012.0,   0.0,   5.7,  -8.5, 99.0, 99.00 
2021 ,01 ,24 ,20 ,10 ,287 ,12.0 ,14.8, 99.00, 99.00, 99.00, 999, 1012.1,   0.0,   5.7,  -9.0, 99.0, 99.00 
2021 ,01 ,24 ,20 ,20 ,288 ,11.8 ,15.1, 99.00, 99.00, 99.00, 999, 1012.2,   0.0,   5.7,  -8.4, 99.0, 99.00 
2021 ,01 ,24 ,20 ,30 ,288 ,12.4 ,15.4, 99.00, 99.00, 99.00, 999, 1012.3,   0.0,   5.7,  -8.9, 99.0, 99.00 
2021 ,01 ,24 ,20 ,40 ,289 ,12.0 ,15.3,  1.49,  4.76,  4.09, 285, 1012.5,   0.0,   5.7,  -8.5, 99.0, 99.00 
2021 ,01 ,24 ,20 ,50 ,288 ,11.4 ,14.7, 99.00, 99.00, 99.00, 999, 1012.6,   0.0,   5.7,  -8.4, 99.0, 99.00 
2021 ,01 ,24 ,21 ,00 ,293 ,11.5 ,14.3, 99.00, 99.00, 99.00, 999, 1012.6,   0.0,   5.7,  -8.7, 99.0, 99.00 
2021 ,01 ,24 ,21 ,10 ,289 ,11.3 ,14.2, 99.00, 99.00, 99.00, 999, 1012.9,   0.0,   5.7,  -8.6, 99.0, 99.00 
2021 ,01 ,24 ,21 ,20 ,291 ,11.4 ,14.6, 99.00, 99.00, 99.00, 999, 1013.0,   0.0,   5.7,  -8.6, 99.0, 99.00 
2021 ,01 ,24 ,21 ,30 ,295 ,11.3 ,14.1, 99.00, 99.00, 99.00, 999, 1013.1,   0.0,   5.7,  -8.5, 99.0, 99.00 
2021 ,01 ,24 ,21 ,40 ,293 ,11.6 ,14.9,  1.41,  4.76,  4.12, 292, 1013.2,   0.0,   5.7,  -8.5, 99.0, 99.00 
2021 ,01 ,24 ,21 ,50 ,291 ,11.7 ,14.3, 99.00, 99.00, 99.00, 999, 1013.2,   0.0,   5.7,  -8.3, 99.0, 99.00 
2021 ,01 ,24 ,22 ,00 ,290 ,11.9 ,15.8, 99.00, 99.00, 99.00, 999, 1013.3,  -0.2,   5.7,  -8.6, 99.0, 99.00 
2021 ,01 ,24 ,22 ,10 ,291 ,12.5 ,16.2, 99.00, 99.00, 99.00, 999, 1013.4,  -0.2,   5.7,  -8.4, 99.0, 99.00 
2021 ,01 ,24 ,22 ,20 ,292 ,12.1 ,15.1, 99.00, 99.00, 99.00, 999, 1013.6,  -0.3,   5.7,  -8.5, 99.0, 99.00 
2021 ,01 ,24 ,22 ,30 ,290 ,12.0 ,14.7, 99.00, 99.00, 99.00, 999, 1013.7,  -0.3,   5.7,  -8.4, 99.0, 99.00 
2021 ,01 ,24 ,22 ,40 ,290 ,12.2 ,16.2,  1.39,  4.55,  4.10, 312, 1013.9,  -0.4,   5.7,  -8.4, 99.0, 99.00 
2021 ,01 ,24 ,22 ,50 ,291 ,12.4 ,16.0, 99.00, 99.00, 99.00, 999, 1014.0,  -0.5,   5.7,  -8.8, 99.0, 99.00 
2021 ,01 ,24 ,23 ,00 ,289 ,12.3 ,15.5, 99.00, 99.00, 99.00, 999, 1014.0,  -0.6,   5.7,  -8.7, 99.0, 99.00 
2021 ,01 ,24 ,23 ,10 ,291 ,12.5 ,15.9, 99.00, 99.00, 99.00, 999, 1014.0,  -0.6,   5.7,  -8.4, 99.0, 99.00 
